mal_id,url,trailer,title,title_japanese,type,source,episodes,status,aired,duration,rating,score,members,favorites,genres
11917,https://myanimelist.net/anime/11917/Major__World_Series,,Major: World Series,メジャー ワールドシリーズ編,OVA,Manga,2.0,Finished Airing,"Dec 16, 2011 to Jan 18, 2012",28 min per ep,PG-13 - Teens 13 or older,8.28,39779,103,Sports
36371,https://myanimelist.net/anime/36371/Ginga_Eiyuu_Densetsu__Die_Neue_These_-_Seiran_3,https://www.youtube-nocookie.com/embed/1DG6yObFStU?enablejsapi=1&wmode=opaque&autoplay=1,Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,銀河英雄伝説 Die Neue These 星乱 第3章,Movie,Novel,4.0,Finished Airing,"Nov 29, 2019",25 min per ep,R - 17+ (violence & profanity),8.28,29730,111,"Drama, Sci-Fi"
759,https://myanimelist.net/anime/759/Tokyo_Godfathers,https://www.youtube-nocookie.com/embed/ZL_2E-HfIZY?enablejsapi=1&wmode=opaque&autoplay=1,Tokyo Godfathers,東京ゴッドファーザーズ,Movie,Original,1.0,Finished Airing,"Nov 8, 2003",1 hr 32 min,PG-13 - Teens 13 or older,8.28,320549,2908,"Award Winning, Comedy, Drama"
486,https://myanimelist.net/anime/486/Kino_no_Tabi__The_Beautiful_World,https://www.youtube-nocookie.com/embed/iDm6cLP83us?enablejsapi=1&wmode=opaque&autoplay=1,Kino no Tabi: The Beautiful World,キノの旅 -the Beautiful World-,TV,Light novel,13.0,Finished Airing,"Apr 8, 2003 to Jul 8, 2003",24 min per ep,R - 17+ (violence & profanity),8.28,346818,7443,"Adventure, Drama, Fantasy"
2150,https://myanimelist.net/anime/2150/Tanoshii_Muumin_Ikka,,Tanoshii Muumin Ikka,楽しいムーミン一家,TV,Book,78.0,Finished Airing,"Apr 12, 1990 to Oct 3, 1991",24 min per ep,G - All Ages,8.28,32332,840,"Adventure, Fantasy, Slice of Life"
45,https://myanimelist.net/anime/45/Rurouni_Kenshin__Meiji_Kenkaku_Romantan,,Rurouni Kenshin: Meiji Kenkaku Romantan,るろうに剣心 -明治剣客浪漫譚-,TV,Manga,94.0,Finished Airing,"Jan 10, 1996 to Sep 8, 1998",25 min per ep,PG-13 - Teens 13 or older,8.28,518839,10318,"Action, Comedy, Romance"
1735,https://myanimelist.net/anime/1735/Naruto__Shippuuden,https://www.youtube-nocookie.com/embed/1dy2zPPrKD0?enablejsapi=1&wmode=opaque&autoplay=1,Naruto: Shippuuden,-ナルト- 疾風伝,TV,Manga,500.0,Finished Airing,"Feb 15, 2007 to Mar 23, 2017",23 min per ep,PG-13 - Teens 13 or older,8.28,2679275,118354,"Action, Adventure, Fantasy"
54757,https://myanimelist.net/anime/54757/3-nen_Z-gumi_Ginpachi-sensei,https://www.youtube-nocookie.com/embed/UXf-WAfTiJw?enablejsapi=1&wmode=opaque&autoplay=1,3-nen Z-gumi Ginpachi-sensei,銀魂 3年Z組銀八先生,TV,Light novel,12.0,Currently Airing,"Oct 7, 2025 to ?",24 min per ep,PG-13 - Teens 13 or older,8.27,37793,216,Comedy
54595,https://myanimelist.net/anime/54595/Kage_no_Jitsuryokusha_ni_Naritakute_2nd_Season,https://www.youtube-nocookie.com/embed/OqzdUcc3k9Y?enablejsapi=1&wmode=opaque&autoplay=1,Kage no Jitsuryokusha ni Naritakute! 2nd Season,陰の実力者になりたくて！ 2nd Season,TV,Light novel,12.0,Finished Airing,"Oct 4, 2023 to Dec 20, 2023",23 min per ep,R - 17+ (violence & profanity),8.27,497494,5093,"Action, Comedy, Fantasy"
38731,https://myanimelist.net/anime/38731/Diamond_no_Ace__Act_II,https://www.youtube-nocookie.com/embed/rXeRBV9vNnE?enablejsapi=1&wmode=opaque&autoplay=1,Diamond no Ace: Act II,ダイヤのA[エース] actII,TV,Manga,52.0,Finished Airing,"Apr 2, 2019 to Mar 31, 2020",24 min per ep,PG-13 - Teens 13 or older,8.27,99272,1072,Sports
19363,https://myanimelist.net/anime/19363/Gin_no_Saji_2nd_Season,https://www.youtube-nocookie.com/embed/BxnVsmI6JeQ?enablejsapi=1&wmode=opaque&autoplay=1,Gin no Saji 2nd Season,銀の匙,TV,Manga,11.0,Finished Airing,"Jan 10, 2014 to Mar 28, 2014",24 min per ep,PG-13 - Teens 13 or older,8.27,153521,695,Comedy
34798,https://myanimelist.net/anime/34798/Yuru_Camp△,https://www.youtube-nocookie.com/embed/vpH42sJ8t9c?enablejsapi=1&wmode=opaque&autoplay=1,Yuru Camp△,ゆるキャン△,TV,Manga,12.0,Finished Airing,"Jan 4, 2018 to Mar 22, 2018",23 min per ep,PG-13 - Teens 13 or older,8.27,531404,11810,Slice of Life
30346,https://myanimelist.net/anime/30346/Doukyuusei,https://www.youtube-nocookie.com/embed/9VZdzlavJyw?enablejsapi=1&wmode=opaque&autoplay=1,Doukyuusei,同級生,Movie,Manga,1.0,Finished Airing,"Feb 20, 2016",1 hr,PG-13 - Teens 13 or older,8.27,290117,6489,Boys Love
42941,https://myanimelist.net/anime/42941/Uma_Musume__Pretty_Derby_Season_2,https://www.youtube-nocookie.com/embed/3YmXymfB0mk?enablejsapi=1&wmode=opaque&autoplay=1,Uma Musume: Pretty Derby Season 2,ウマ娘 プリティーダービー Season 2,TV,Game,13.0,Finished Airing,"Jan 5, 2021 to Mar 30, 2021",23 min per ep,PG-13 - Teens 13 or older,8.27,90746,1511,Sports
10087,https://myanimelist.net/anime/10087/Fate_Zero,https://www.youtube-nocookie.com/embed/21-1-ioCfXY?enablejsapi=1&wmode=opaque&autoplay=1,Fate/Zero,フェイト/ゼロ,TV,Light novel,13.0,Finished Airing,"Oct 2, 2011 to Dec 25, 2011",27 min per ep,R - 17+ (violence & profanity),8.27,1577513,34255,"Action, Fantasy"
9735,https://myanimelist.net/anime/9735/Gintama__Shinyaku_Benizakura-hen,,Gintama: Shinyaku Benizakura-hen,銀魂 新訳紅桜篇,Special,Manga,1.0,Finished Airing,"Dec 15, 2010",11 min,PG-13 - Teens 13 or older,8.27,46990,54,"Action, Comedy, Sci-Fi"
43,https://myanimelist.net/anime/43/Koukaku_Kidoutai,https://www.youtube-nocookie.com/embed/8RF09G8Ymqg?enablejsapi=1&wmode=opaque&autoplay=1,Koukaku Kidoutai,GHOST IN THE SHELL（攻殻機動隊）,Movie,Manga,1.0,Finished Airing,"Nov 18, 1995",1 hr 22 min,R+ - Mild Nudity,8.27,686288,13988,"Award Winning, Mystery, Sci-Fi, Suspense"
38826,https://myanimelist.net/anime/38826/Tenki_no_Ko,https://www.youtube-nocookie.com/embed/Q6iK6DjV_iE?enablejsapi=1&wmode=opaque&autoplay=1,Tenki no Ko,天気の子,Movie,Original,1.0,Finished Airing,"Jul 19, 2019",1 hr 52 min,PG-13 - Teens 13 or older,8.27,1098462,13197,"Award Winning, Drama, Romance, Supernatural"
58572,https://myanimelist.net/anime/58572/Shangri-La_Frontier__Kusoge_Hunter_Kamige_ni_Idoman_to_su_2nd_Season,https://www.youtube-nocookie.com/embed/7HSDKDCAHX8?enablejsapi=1&wmode=opaque&autoplay=1,"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su 2nd Season",シャングリラ・フロンティア～クソゲーハンター、神ゲーに挑まんとす～ 2nd season,TV,Manga,25.0,Finished Airing,"Oct 13, 2024 to Mar 30, 2025",23 min per ep,PG-13 - Teens 13 or older,8.26,235144,1446,"Action, Adventure, Fantasy"
35111,https://myanimelist.net/anime/35111/Haikyuu_Movie_4__Concept_no_Tatakai,https://www.youtube-nocookie.com/embed/dkElc3YdfgU?enablejsapi=1&wmode=opaque&autoplay=1,Haikyuu!! Movie 4: Concept no Tatakai,ハイキュー!! コンセプトの戦い,Movie,Manga,1.0,Finished Airing,"Sep 29, 2017",1 hr 28 min,PG-13 - Teens 13 or older,8.26,101555,93,Sports
32188,https://myanimelist.net/anime/32188/Steins_Gate__Kyoukaimenjou_no_Missing_Link_-_Divide_By_Zero,,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,シュタインズ・ゲート境界面上のミッシングリンク-Divide By Zero-,TV Special,Visual novel,1.0,Finished Airing,"Dec 3, 2015",24 min,PG-13 - Teens 13 or older,8.26,282939,475,"Sci-Fi, Suspense"
23327,https://myanimelist.net/anime/23327/Space☆Dandy_2nd_Season,https://www.youtube-nocookie.com/embed/xVde2A6zqUg?enablejsapi=1&wmode=opaque&autoplay=1,Space☆Dandy 2nd Season,スペース☆ダンディ 第2シリーズ,TV,Original,13.0,Finished Airing,"Jul 6, 2014 to Sep 25, 2014",24 min per ep,PG-13 - Teens 13 or older,8.26,179801,1927,"Comedy, Sci-Fi"
37520,https://myanimelist.net/anime/37520/Dororo,https://www.youtube-nocookie.com/embed/v3ApcTz1lwE?enablejsapi=1&wmode=opaque&autoplay=1,Dororo,どろろ,TV,Manga,24.0,Finished Airing,"Jan 7, 2019 to Jun 24, 2019",24 min per ep,R - 17+ (violence & profanity),8.26,1341060,22620,"Action, Adventure, Fantasy"
25835,https://myanimelist.net/anime/25835/Shirobako,https://www.youtube-nocookie.com/embed/fpp0mfi6HmY?enablejsapi=1&wmode=opaque&autoplay=1,Shirobako,SHIROBAKO,TV,Original,24.0,Finished Airing,"Oct 9, 2014 to Mar 26, 2015",24 min per ep,PG-13 - Teens 13 or older,8.26,465849,6249,"Award Winning, Comedy, Drama"
44412,https://myanimelist.net/anime/44412/Doupo_Cangqiong_4th_Season,,Doupo Cangqiong 4th Season,斗破苍穹 第四季,ONA,Novel,24.0,Finished Airing,"Mar 28, 2021 to Aug 29, 2021",24 min per ep,PG-13 - Teens 13 or older,8.26,9945,110,"Action, Adventure, Fantasy, Romance, Supernatural"
3002,https://myanimelist.net/anime/3002/Gyakkyou_Burai_Kaiji__Ultimate_Survivor,,Gyakkyou Burai Kaiji: Ultimate Survivor,逆境無頼カイジ Ultimate Survivor,TV,Manga,26.0,Finished Airing,"Oct 3, 2007 to Apr 2, 2008",23 min per ep,R - 17+ (violence & profanity),8.26,383363,10720,Suspense
2685,https://myanimelist.net/anime/2685/Tsubasa__Tokyo_Revelations,https://www.youtube-nocookie.com/embed/I6IW3hP_H1E?enablejsapi=1&wmode=opaque&autoplay=1,Tsubasa: Tokyo Revelations,ツバサ TOKYO REVELATIONS,OVA,Manga,3.0,Finished Airing,"Nov 16, 2007 to Mar 17, 2008",24 min per ep,R - 17+ (violence & profanity),8.26,100630,833,"Action, Adventure, Drama, Fantasy, Romance"
513,https://myanimelist.net/anime/513/Tenkuu_no_Shiro_Laputa,https://www.youtube-nocookie.com/embed/8ykEy-yPBFc?enablejsapi=1&wmode=opaque&autoplay=1,Tenkuu no Shiro Laputa,天空の城ラピュタ,Movie,Original,1.0,Finished Airing,"Aug 2, 1986",2 hr 4 min,PG - Children,8.26,526315,4715,"Adventure, Award Winning, Fantasy"
38691,https://myanimelist.net/anime/38691/Dr_Stone,https://www.youtube-nocookie.com/embed/2ei4KpfCOAI?enablejsapi=1&wmode=opaque&autoplay=1,Dr. Stone,ドクターストーン,TV,Manga,24.0,Finished Airing,"Jul 5, 2019 to Dec 13, 2019",24 min per ep,PG-13 - Teens 13 or older,8.26,1903027,30630,"Adventure, Comedy, Sci-Fi"
10408,https://myanimelist.net/anime/10408/Hotarubi_no_Mori_e,https://www.youtube-nocookie.com/embed/qXLSRH31Yao?enablejsapi=1&wmode=opaque&autoplay=1,Hotarubi no Mori e,蛍火の杜へ,Movie,Manga,1.0,Finished Airing,"Sep 17, 2011",45 min,G - All Ages,8.26,865975,10540,"Award Winning, Drama, Romance, Supernatural"
57592,https://myanimelist.net/anime/57592/Dr_Stone__Science_Future,https://www.youtube-nocookie.com/embed/zjBQrDy5wLU?enablejsapi=1&wmode=opaque&autoplay=1,Dr. Stone: Science Future,Dr.STONE SCIENCE FUTURE,TV,Manga,12.0,Finished Airing,"Jan 9, 2025 to Mar 27, 2025",24 min per ep,PG-13 - Teens 13 or older,8.25,267109,1156,"Adventure, Comedy, Sci-Fi"
53111,https://myanimelist.net/anime/53111/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_IV__Shin_Shou_-_Yakusai-hen,https://www.youtube-nocookie.com/embed/-jqaGpzd4vo?enablejsapi=1&wmode=opaque&autoplay=1,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Yakusai-hen,ダンジョンに出会いを求めるのは間違っているだろうかⅣ深章 厄災篇,TV,Light novel,11.0,Finished Airing,"Jan 7, 2023 to Mar 18, 2023",23 min per ep,R - 17+ (violence & profanity),8.25,280046,1851,"Action, Adventure, Fantasy"
52588,https://myanimelist.net/anime/52588/Kaijuu_8-gou,https://www.youtube-nocookie.com/embed/7n_mFVPeApw?enablejsapi=1&wmode=opaque&autoplay=1,Kaijuu 8-gou,怪獣8号,TV,Manga,12.0,Finished Airing,"Apr 13, 2024 to Jun 29, 2024",23 min per ep,PG-13 - Teens 13 or older,8.25,671724,6538,"Action, Fantasy, Sci-Fi"
13125,https://myanimelist.net/anime/13125/Shinsekai_yori,https://www.youtube-nocookie.com/embed/oYWBoSDpwdQ?enablejsapi=1&wmode=opaque&autoplay=1,Shinsekai yori,新世界より,TV,Novel,25.0,Finished Airing,"Sep 29, 2012 to Mar 23, 2013",22 min per ep,R - 17+ (violence & profanity),8.25,812263,22379,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Suspense"
1698,https://myanimelist.net/anime/1698/Nodame_Cantabile,,Nodame Cantabile,のだめカンタービレ,TV,Manga,23.0,Finished Airing,"Jan 12, 2007 to Jun 15, 2007",22 min per ep,PG-13 - Teens 13 or older,8.25,328667,4966,"Comedy, Romance"
523,https://myanimelist.net/anime/523/Tonari_no_Totoro,https://www.youtube-nocookie.com/embed/92a7Hj0ijLs?enablejsapi=1&wmode=opaque&autoplay=1,Tonari no Totoro,となりのトトロ,Movie,Original,1.0,Finished Airing,"Apr 16, 1988",1 hr 26 min,G - All Ages,8.25,1139691,9104,"Adventure, Award Winning, Supernatural"
31812,https://myanimelist.net/anime/31812/Kuroshitsuji_Movie__Book_of_the_Atlantic,https://www.youtube-nocookie.com/embed/GCif3HyWuM0?enablejsapi=1&wmode=opaque&autoplay=1,Kuroshitsuji Movie: Book of the Atlantic,劇場版 黒執事 Book of the Atlantic,Movie,Manga,1.0,Finished Airing,"Jan 21, 2017",1 hr 40 min,R - 17+ (violence & profanity),8.25,221263,1651,"Action, Mystery, Supernatural"
265,https://myanimelist.net/anime/265/Hajime_no_Ippo__Mashiba_vs_Kimura,,Hajime no Ippo: Mashiba vs. Kimura,はじめの一歩 間柴vs木村 死刑執行,OVA,Manga,1.0,Finished Airing,"Sep 5, 2003",1 hr 1 min,PG-13 - Teens 13 or older,8.25,124160,226,Sports
264,https://myanimelist.net/anime/264/Hajime_no_Ippo__Champion_Road,,Hajime no Ippo: Champion Road,はじめの一歩 -Champion Road-,TV Special,Manga,1.0,Finished Airing,"Apr 18, 2003",1 hr 31 min,PG-13 - Teens 13 or older,8.25,153181,273,Sports
50594,https://myanimelist.net/anime/50594/Suzume_no_Tojimari,https://www.youtube-nocookie.com/embed/FVU0zESXS5c?enablejsapi=1&wmode=opaque&autoplay=1,Suzume no Tojimari,すずめの戸締まり,Movie,Original,1.0,Finished Airing,"Nov 11, 2022",2 hr 1 min,PG-13 - Teens 13 or older,8.25,471307,5341,"Adventure, Supernatural"
139,https://myanimelist.net/anime/139/Hunter_x_Hunter__Greed_Island_Final,,Hunter x Hunter: Greed Island Final,HUNTER×HUNTER G・I Final,OVA,Manga,14.0,Finished Airing,"Mar 3, 2004 to Aug 18, 2004",23 min per ep,PG-13 - Teens 13 or older,8.25,154705,257,"Action, Adventure, Fantasy"
59408,https://myanimelist.net/anime/59408/Mononoke_Movie_2__Hinezumi,https://www.youtube-nocookie.com/embed/F9szwsCJZlo?enablejsapi=1&wmode=opaque&autoplay=1,Mononoke Movie 2: Hinezumi,劇場版モノノ怪 第二章 火鼠,Movie,Original,1.0,Finished Airing,"Mar 14, 2025",1 hr 14 min,R - 17+ (violence & profanity),8.24,17234,67,"Horror, Mystery, Supernatural, Suspense"
54029,https://myanimelist.net/anime/54029/Wu_Liuqi__Anying_Suming,,Wu Liuqi: Anying Suming,伍六七之暗影宿命,ONA,Original,10.0,Finished Airing,"Jan 18, 2023 to Mar 15, 2023",16 min per ep,R - 17+ (violence & profanity),8.24,36346,220,"Action, Adventure, Comedy, Drama, Mystery"
52684,https://myanimelist.net/anime/52684/Shen_Yin_Wangzuo_2nd_Season,,Shen Yin Wangzuo 2nd Season,神印王座 第二季,ONA,Web novel,182.0,Currently Airing,"Nov 10, 2022 to ?",20 min per ep,PG-13 - Teens 13 or older,8.24,7149,152,"Action, Adventure, Fantasy"
37989,https://myanimelist.net/anime/37989/Golden_Kamuy_2nd_Season,https://www.youtube-nocookie.com/embed/2PDY8LgeS-o?enablejsapi=1&wmode=opaque&autoplay=1,Golden Kamuy 2nd Season,ゴールデンカムイ,TV,Manga,12.0,Finished Airing,"Oct 8, 2018 to Dec 24, 2018",23 min per ep,R - 17+ (violence & profanity),8.24,229000,1012,"Action, Adventure"
10271,https://myanimelist.net/anime/10271/Gyakkyou_Burai_Kaiji__Hakairoku-hen,,Gyakkyou Burai Kaiji: Hakairoku-hen,逆境無頼カイジ 破戒録篇,TV,Manga,26.0,Finished Airing,"Apr 6, 2011 to Sep 28, 2011",24 min per ep,R - 17+ (violence & profanity),8.24,209690,2960,Suspense
2418,https://myanimelist.net/anime/2418/Stranger__Mukou_Hadan,https://www.youtube-nocookie.com/embed/dYGpmgxKpNs?enablejsapi=1&wmode=opaque&autoplay=1,Stranger: Mukou Hadan,ストレンヂア -無皇刃譚-,Movie,Original,1.0,Finished Airing,"Sep 29, 2007",1 hr 42 min,R - 17+ (violence & profanity),8.24,349828,3042,"Action, Adventure"
44940,https://myanimelist.net/anime/44940/World_Trigger_3rd_Season,https://www.youtube-nocookie.com/embed/zps4vghwaVk?enablejsapi=1&wmode=opaque&autoplay=1,World Trigger 3rd Season,ワールドトリガー,TV,Manga,14.0,Finished Airing,"Oct 10, 2021 to Jan 23, 2022",23 min per ep,PG-13 - Teens 13 or older,8.24,136217,1269,"Action, Sci-Fi"
32937,https://myanimelist.net/anime/32937/Kono_Subarashii_Sekai_ni_Shukufuku_wo_2,https://www.youtube-nocookie.com/embed/9jVxMt845AY?enablejsapi=1&wmode=opaque&autoplay=1,Kono Subarashii Sekai ni Shukufuku wo! 2,この素晴らしい世界に祝福を！ 2,TV,Light novel,10.0,Finished Airing,"Jan 12, 2017 to Mar 16, 2017",23 min per ep,PG-13 - Teens 13 or older,8.24,1620751,11992,"Adventure, Comedy, Fantasy"
48316,https://myanimelist.net/anime/48316/Kage_no_Jitsuryokusha_ni_Naritakute,https://www.youtube-nocookie.com/embed/H-3fre7943U?enablejsapi=1&wmode=opaque&autoplay=1,Kage no Jitsuryokusha ni Naritakute!,陰の実力者になりたくて！,TV,Light novel,20.0,Finished Airing,"Oct 5, 2022 to Feb 15, 2023",23 min per ep,R - 17+ (violence & profanity),8.24,816341,17586,"Action, Comedy, Fantasy"
1033,https://myanimelist.net/anime/1033/Sennen_Joyuu,https://www.youtube-nocookie.com/embed/vpGrD5wUzKE?enablejsapi=1&wmode=opaque&autoplay=1,Sennen Joyuu,千年女優,Movie,Original,1.0,Finished Airing,"Sep 14, 2002",1 hr 26 min,PG-13 - Teens 13 or older,8.24,205134,2918,"Action, Adventure, Award Winning, Drama, Fantasy, Romance"
329,https://myanimelist.net/anime/329/Planetes,https://www.youtube-nocookie.com/embed/IzfiI1jIGi8?enablejsapi=1&wmode=opaque&autoplay=1,Planetes,プラネテス,TV,Manga,26.0,Finished Airing,"Oct 4, 2003 to Apr 17, 2004",25 min per ep,PG-13 - Teens 13 or older,8.24,274122,4056,"Award Winning, Drama, Romance, Sci-Fi"
45577,https://myanimelist.net/anime/45577/IDOLiSH7_Third_Beat,https://www.youtube-nocookie.com/embed/N6ppbbFucIQ?enablejsapi=1&wmode=opaque&autoplay=1,IDOLiSH7 Third Beat!,アイドリッシュセブン Third BEAT!,TV,Game,13.0,Finished Airing,"Jul 4, 2021 to Sep 26, 2021",24 min per ep,PG-13 - Teens 13 or older,8.24,26397,405,Drama
34036,https://myanimelist.net/anime/34036/Meitantei_Conan__Episode_One_-_Chiisaku_Natta_Meitantei,,Meitantei Conan: Episode One - Chiisaku Natta Meitantei,名探偵コナン エピソードONE 小さくなった名探偵,TV Special,Manga,1.0,Finished Airing,"Dec 9, 2016",1 hr 33 min,PG-13 - Teens 13 or older,8.24,33979,68,"Adventure, Comedy, Mystery"
31240,https://myanimelist.net/anime/31240/Re_Zero_kara_Hajimeru_Isekai_Seikatsu,https://www.youtube-nocookie.com/embed/vFfXjuVA1Jk?enablejsapi=1&wmode=opaque&autoplay=1,Re:Zero kara Hajimeru Isekai Seikatsu,Re:ゼロから始める異世界生活,TV,Light novel,25.0,Finished Airing,"Apr 4, 2016 to Sep 19, 2016",26 min per ep,R - 17+ (violence & profanity),8.24,2390947,73712,"Drama, Fantasy, Suspense"
54959,https://myanimelist.net/anime/54959/BanG_Dream_Its_MyGO,https://www.youtube-nocookie.com/embed/YVyXE61eYCA?enablejsapi=1&wmode=opaque&autoplay=1,BanG Dream! It's MyGO!!!!!,バンドリ！It's MyGO!!!!!,TV,Mixed media,13.0,Finished Airing,"Jun 29, 2023 to Sep 14, 2023",23 min per ep,PG-13 - Teens 13 or older,8.23,38374,1060,Drama
53065,https://myanimelist.net/anime/53065/Sono_Bisque_Doll_wa_Koi_wo_Suru_Season_2,https://www.youtube-nocookie.com/embed/Gx1QvE0wtgw?enablejsapi=1&wmode=opaque&autoplay=1,Sono Bisque Doll wa Koi wo Suru Season 2,その着せ替え人形は恋をする Season 2,TV,Manga,12.0,Finished Airing,"Jul 6, 2025 to Sep 21, 2025",23 min per ep,PG-13 - Teens 13 or older,8.23,392049,3795,Romance
37055,https://myanimelist.net/anime/37055/Youjo_Senki_Movie,https://www.youtube-nocookie.com/embed/VqVwV5VzJgE?enablejsapi=1&wmode=opaque&autoplay=1,Youjo Senki Movie,劇場版 幼女戦記,Movie,Light novel,1.0,Finished Airing,"Feb 8, 2019",1 hr 38 min,R - 17+ (violence & profanity),8.23,316789,1228,"Action, Fantasy"
36990,https://myanimelist.net/anime/36990/Non_Non_Biyori_Movie__Vacation,https://www.youtube-nocookie.com/embed/sl89-kF75FI?enablejsapi=1&wmode=opaque&autoplay=1,Non Non Biyori Movie: Vacation,劇場版 のんのんびより ばけーしょん,Movie,Manga,1.0,Finished Airing,"Aug 25, 2018",1 hr 11 min,PG-13 - Teens 13 or older,8.23,84856,216,Slice of Life
15227,https://myanimelist.net/anime/15227/Kono_Sekai_no_Katasumi_ni,https://www.youtube-nocookie.com/embed/gaRqwKfMlKU?enablejsapi=1&wmode=opaque&autoplay=1,Kono Sekai no Katasumi ni,この世界の片隅に,Movie,Manga,1.0,Finished Airing,"Nov 12, 2016",2 hr 48 min,PG-13 - Teens 13 or older,8.23,204510,1681,"Award Winning, Drama"
25681,https://myanimelist.net/anime/25681/Kamisama_Hajimemashita◎,https://www.youtube-nocookie.com/embed/VYl_-Uef63k?enablejsapi=1&wmode=opaque&autoplay=1,Kamisama Hajimemashita◎,神様はじめました◎,TV,Manga,12.0,Finished Airing,"Jan 6, 2015 to Mar 31, 2015",23 min per ep,PG-13 - Teens 13 or older,8.23,455374,3731,"Comedy, Romance, Supernatural"
33051,https://myanimelist.net/anime/33051/Kidou_Senshi_Gundam__Tekketsu_no_Orphans_2nd_Season,,Kidou Senshi Gundam: Tekketsu no Orphans 2nd Season,機動戦士ガンダム 鉄血のオルフェンズ 第2期,TV,Original,25.0,Finished Airing,"Oct 2, 2016 to Apr 2, 2017",24 min per ep,R - 17+ (violence & profanity),8.23,157183,1722,"Drama, Sci-Fi"
11843,https://myanimelist.net/anime/11843/Danshi_Koukousei_no_Nichijou,https://www.youtube-nocookie.com/embed/BsQj0RYzW98?enablejsapi=1&wmode=opaque&autoplay=1,Danshi Koukousei no Nichijou,男子高校生の日常,TV,Web manga,12.0,Finished Airing,"Jan 10, 2012 to Mar 27, 2012",24 min per ep,PG-13 - Teens 13 or older,8.23,871779,14784,Comedy
37450,https://myanimelist.net/anime/37450/Seishun_Buta_Yarou_wa_Bunny_Girl_Senpai_no_Yume_wo_Minai,https://www.youtube-nocookie.com/embed/o0TZj_d3Yfg?enablejsapi=1&wmode=opaque&autoplay=1,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,青春ブタ野郎はバニーガール先輩の夢を見ない,TV,Light novel,13.0,Finished Airing,"Oct 4, 2018 to Dec 27, 2018",24 min per ep,PG-13 - Teens 13 or older,8.23,1903931,50187,"Drama, Romance, Supernatural"
512,https://myanimelist.net/anime/512/Majo_no_Takkyuubin,https://www.youtube-nocookie.com/embed/4bG17OYs-GA?enablejsapi=1&wmode=opaque&autoplay=1,Majo no Takkyuubin,魔女の宅急便,Movie,Novel,1.0,Finished Airing,"Jul 29, 1989",1 hr 43 min,G - All Ages,8.23,644541,6531,"Adventure, Award Winning, Comedy, Drama, Fantasy"
440,https://myanimelist.net/anime/440/Shoujo_Kakumei_Utena,https://www.youtube-nocookie.com/embed/prZEurI2QiM?enablejsapi=1&wmode=opaque&autoplay=1,Shoujo Kakumei Utena,少女革命ウテナ,TV,Original,39.0,Finished Airing,"Apr 2, 1997 to Dec 24, 1997",23 min per ep,PG-13 - Teens 13 or older,8.23,240846,9419,"Award Winning, Drama"
35838,https://myanimelist.net/anime/35838/Shoujo_Shuumatsu_Ryokou,https://www.youtube-nocookie.com/embed/Zb_AKZfO7BE?enablejsapi=1&wmode=opaque&autoplay=1,Shoujo Shuumatsu Ryokou,少女終末旅行,TV,Web manga,12.0,Finished Airing,"Oct 6, 2017 to Dec 22, 2017",23 min per ep,PG-13 - Teens 13 or older,8.23,387681,8267,"Adventure, Mystery, Sci-Fi, Slice of Life"
59150,https://myanimelist.net/anime/59150/Wu_Liuqi__Jiyi_Suipian,,Wu Liuqi: Jiyi Suipian,伍六七之记忆碎片,ONA,Original,10.0,Finished Airing,"Oct 2, 2024 to Nov 20, 2024",15 min per ep,R - 17+ (violence & profanity),8.22,14523,64,"Action, Adventure, Comedy, Drama, Mystery, Sci-Fi, Supernatural"
56215,https://myanimelist.net/anime/56215/Yi_Nian_Yong_Heng_3rd_Season,,Yi Nian Yong Heng 3rd Season,一念永恒 第三季,ONA,Novel,59.0,Finished Airing,"Jul 3, 2024 to Jul 22, 2025",19 min per ep,PG-13 - Teens 13 or older,8.22,3587,41,"Action, Adventure, Fantasy"
52578,https://myanimelist.net/anime/52578/Boku_no_Kokoro_no_Yabai_Yatsu,https://www.youtube-nocookie.com/embed/1x6BnBAOwaY?enablejsapi=1&wmode=opaque&autoplay=1,Boku no Kokoro no Yabai Yatsu,僕の心のヤバイやつ,TV,Manga,12.0,Finished Airing,"Apr 2, 2023 to Jun 18, 2023",23 min per ep,PG-13 - Teens 13 or older,8.22,411402,6035,"Comedy, Romance"
52299,https://myanimelist.net/anime/52299/Ore_dake_Level_Up_na_Ken,https://www.youtube-nocookie.com/embed/1kQwjK4rGYg?enablejsapi=1&wmode=opaque&autoplay=1,Ore dake Level Up na Ken,俺だけレベルアップな件,TV,Web manga,12.0,Finished Airing,"Jan 7, 2024 to Mar 31, 2024",23 min per ep,R - 17+ (violence & profanity),8.22,1049444,19267,"Action, Adventure, Fantasy"
